N,Iteration,a,v,t,R_pred,M_pred,V_pred,a_est,v_est,t_est
10,15,0.8895096381031193,0.8484818527374394,0.3666768025785566,0.6802090738044306,0.7027744004045747,0.7375334953513509,0.9030417849212279,0.8453085443544529,0.34971724188754283
10,16,1.7506724951062873,0.65876075371124,0.30898884070537347,0.760108478833075,2.729274370606942,5.594832608232381,1.7363539222694824,0.7034461613001477,0.3409142904812527
10,17,0.7993571582593042,1.6496224568195688,0.14724093416690798,0.7889549359229708,0.3710910326744332,0.07349607525180211,0.872236676391752,1.6759477468716852,0.14793125288397124
10,18,1.2932179112583095,0.9960164866262393,0.23635613090246277,0.7838197207945843,1.1894802486428895,0.8746295034597749,1.3772804247520258,0.9941522713643793,0.26978443128432783
10,19,0.6530652364115896,0.584754554258192,0.3556754351586874,0.5943271481904933,0.4932715653527717,1.3891929292971075,0.7486102529347002,0.5668267886559848,0.3656656663950961
10,20,1.2719597357381829,1.9195310382406403,0.1332808611354011,0.9199425110876566,0.8411800670721232,0.14501761001777574,1.3295103286633534,1.900482141733629,0.0892776517897304
10,21,1.7461101536075232,1.0644296469714916,0.46705190598466195,0.8651350149770708,2.558801970322337,1.3856436050590133,1.7859403226545654,1.0945758786078434,0.45231741494384153
10,22,1.142616118559716,1.2737978228419524,0.45270410829075935,0.810837606453958,1.089886465142041,0.32704764232890765,1.222578460245542,1.2236964690254084,0.4233353796172693
10,23,0.7851595138575531,1.8000885404944773,0.2173988578898659,0.8042948346364167,0.4258222710807975,0.054616577271931706,0.7649398441730872,1.7012149465213757,0.17119770852113156
10,24,1.6140532402997245,1.6325979396139592,0.2327582495226352,0.9330866764945094,1.6149276911388146,0.39900688304587606,1.6236549912131306,1.6825712077378354,0.20853470635296883
10,25,1.1931510823666838,1.0264437065655525,0.26414975343623853,0.7728900290222881,1.0211105818717288,0.6825160571530677,1.2858698608983667,1.084734135584127,0.2515462347306304
10,26,0.9087671857917383,1.296088670952803,0.47266201179119827,0.7645597215285129,0.8098128780092643,0.19744353756385544,0.8901673849039963,1.3337169183568738,0.49908821259838304
10,27,1.0476635340652458,1.0237791898822883,0.13750737979594443,0.7450865146395986,0.6630243795153453,0.5396560041180937,0.9498009344434173,1.0102468271206098,0.15457664243472208
10,28,1.6144171908052327,1.604244424684191,0.44721104785852095,0.930210009308409,1.8450962720499635,0.415921584223106,1.589976607720878,1.5261677628722965,0.42820803675721614
10,29,1.4838921019373235,0.6727834036694176,0.3275981787267871,0.7307316800102195,1.837909927678997,3.8656839410044537,1.5144579224116999,0.6508572501721317,0.2779799951617865
10,30,1.4268405716007586,1.6791726016549744,0.15804054074912843,0.9165150104064336,1.1680285389379002,0.2693423554279815,1.4339873573265731,1.607899454199401,0.16255205000114925
10,31,1.1800348365228792,0.5924120114913223,0.4870153810704102,0.6679808397202097,1.2767033931374963,3.882466809879045,1.2086055532622273,0.684103250882665,0.4388201820483434
10,32,0.535485460873517,1.3621343826157886,0.3734924269134331,0.6746742859740352,0.44703424872879377,0.06512170316555146,0.5549801749643659,1.3003954048712734,0.36144830889487467
10,33,1.4231492344330476,1.1221881024625084,0.2745195643343159,0.8316044371291222,1.4714958762664698,0.7514911965785263,1.4123193061226744,1.1525496181624573,0.25335313027445494
10,34,1.9820978018891662,0.7914632856552049,0.10378356537399408,0.8276064277212668,3.3561674161068757,4.141515085656207,1.9756661839958525,0.7835071896565223,0.15232686554907587
10,35,1.5837275857985953,1.291917054843279,0.31759288974261957,0.8855473449584559,1.8146350932211015,0.665533696524499,1.6053297930675874,1.3398947708141968,0.3048159180919239
10,36,1.063116799712336,0.6719091713069836,0.4382952192043159,0.671354561056363,1.0147656789680912,2.14902505028976,1.077378583169539,0.6286923346517005,0.396265939255077
10,37,1.6053049441141787,1.2447319834783488,0.4359242309286603,0.8806052691532156,2.0118800193113766,0.7557429576454358,1.6657926912503895,1.3103270324515035,0.45019061735057764
10,38,1.0501764311011001,1.079411426414326,0.401346024046331,0.7564975774344045,0.925490226892895,0.4587013677930623,1.0854599641865528,1.1523387168193704,0.3959496268725169
10,39,1.136453886638819,1.2890607562584777,0.469055013609165,0.8122898331898122,1.0948298434344625,0.31234518631885944,1.1639861086861658,1.230862512583739,0.4651633771073872
10,40,1.0368830986425634,1.9504001109470714,0.47018637536422336,0.8831224345404479,0.8925664838254527,0.08243158314444617,1.1329670274597123,1.9236369549073378,0.5005168733544854
10,41,0.8225432331252446,1.2490521910359822,0.16953682365958367,0.7364114100839002,0.42565199851873864,0.18459230867605905,0.7549988982544389,1.2746032264939202,0.16914555012381222
10,42,0.803113305805764,1.333770637076046,0.34646922874932906,0.7448191533766991,0.5832507888619075,0.14344955022828693,0.7805429607391929,1.2393018485093423,0.34555821580554613
10,43,0.640784115707295,1.2227390199615038,0.20779876149319365,0.6864364806912191,0.3330121001024474,0.12676551033445138,0.6440812675319567,1.3204257696671091,0.17871514671033317
10,44,1.3190640718671665,0.922953082070353,0.43582549944516813,0.7716117100299179,1.4598978575983663,1.1480219803089857,1.3704792855145145,0.8352219198228638,0.46480124937263145
10,45,1.6818264157301899,1.4992307812440542,0.2771881525551141,0.9256316506845574,1.8832333374894243,0.5433522251178,1.7315530959482586,1.4161275893585468,0.2666920860087315
10,46,0.7171940911172634,0.9646541031633278,0.48642044366515913,0.6663770576386525,0.6638496969954999,0.3329595373864968,0.7938285878056239,1.0383596066864589,0.5108178257631801
10,47,0.5053045219067278,1.3025727571249748,0.2195662324951425,0.6588550070101951,0.28184432214507527,0.06790261717275721,0.43373113355776427,1.3814339523821764,0.2410941177440252
10,48,1.269937914079886,1.4270931685019024,0.3850115432056668,0.8596419999559655,1.1978664863973107,0.30128340399834364,1.2074003603584786,1.4582731823153758,0.3407854729718443
10,49,0.5567768242527267,1.8316009893220706,0.4967261556905921,0.7349322729341001,0.576251234057285,0.026860804671552847,0.5338781454651736,1.9052196480507244,0.5216906376111407
10,50,1.0673193843560607,1.679473306796515,0.18891334651104752,0.8572377223059967,0.6735352016922275,0.13006650756632288,1.0363027670646967,1.6176564180527615,0.22930610466256557
10,51,1.7021519777531202,0.6143770110249909,0.18033879550082374,0.739960457775656,2.4435828501492654,6.6207990070179745,1.7943784718663822,0.703174867953643,0.1591585846134594
10,52,1.132098026594859,0.9663704433570165,0.46906520477092395,0.7491390987920733,1.1299051903282655,0.7468176266322293,1.1835735729956727,0.9174876432480913,0.42590597404833486
10,53,1.4809386276624863,1.9299977121466192,0.16724037369604838,0.9457414255680564,1.180289068424994,0.21468610628593884,1.4376147052257662,1.9995638165443155,0.14629925697066964
10,54,1.200827709408507,1.2100008721716278,0.28839950699760475,0.8104601032363598,1.028365074708634,0.4213639465394996,1.2065953234034599,1.2797439911199209,0.2506956941796146
10,55,1.3467072561867335,0.8914467137338683,0.1558866993265723,0.7686168769432258,1.2488719544182008,1.3298534348099436,1.2954328773863681,0.8630598498358775,0.16160442447548365
10,56,1.8863649940210923,1.8647278067602528,0.31412874861467566,0.9711832192122305,2.112402563918097,0.44028338653307597,1.8017069304562412,1.85179429656763,0.27702673130273037
10,57,1.0154994912053854,1.672480715529064,0.4492407434941913,0.8453260836963375,0.8750917523928683,0.11725783440905899,0.9817367504487995,1.6852640173364302,0.443889622186041
10,58,1.0389945024880363,0.7565678678109284,0.43441421563415084,0.6869868300030108,0.9680188853530716,1.405815173938222,1.1176749534602053,0.7735658435436601,0.43714731156305814
10,59,0.5217696875251219,0.549885110999794,0.37990098100560066,0.5712403105107322,0.45044196746424386,1.1062282966847994,0.47764575763761524,0.49560497523656294,0.41563360834001967
10,60,0.9551179956242892,1.7987432757513697,0.34128648630905356,0.8478726014452521,0.6941405250973225,0.08365145407523193,0.8738559488436487,1.893411533882568,0.2960152062150784
10,61,1.6504857576611907,1.9994570943555825,0.2473369270921261,0.9644313992653158,1.5128395290962016,0.26320151058405467,1.6219625654743246,2.06970827297157,0.20884040586465924
10,62,1.2621808643710588,0.5863749494225876,0.33061136675699665,0.6770201809958085,1.2924906053532534,4.51983693810215,1.2501485114697855,0.5039386818064899,0.299766398255462
10,63,1.4746487932990668,1.9167444578338835,0.489508578358652,0.9440924626564562,1.4971740588178326,0.21569908524952697,1.5553611089129282,1.8193919437539308,0.5218910747139599
10,64,0.5888316123441002,1.9351208092515955,0.4853892366359761,0.7575805367914494,0.5776925289532919,0.025010000422591286,0.504333069146315,1.9272783589264748,0.445285443615379
10,65,0.9610256831674107,0.6774402441278224,0.3162545064369239,0.6572442168390631,0.7450040523807431,1.7503129252605825,0.8945377985461828,0.68833705936099,0.36151204347554033
10,66,1.0102306098089333,1.8855303806585242,0.4169497537154758,0.8704361396494754,0.8179557418167505,0.08427822826737683,1.1013043471236357,1.8246873912356085,0.45842891363655475
10,67,0.8370823475781886,0.6207773508954462,0.19883790494842535,0.6270639945218244,0.485686682737855,1.8098019712268842,0.781403370408665,0.5861929264412433,0.23225527119478537
10,68,0.9225854528414306,1.8053220070832063,0.13946777318186312,0.840983466777471,0.46099802911047194,0.07656014725814572,1.010756854753592,1.7549906072499644,0.1419167674530673
10,69,1.620794068753087,1.6824694974828482,0.22284652123543838,0.9385975226782475,1.5924808984899008,0.3761332677531857,1.5886347907890686,1.638488090430329,0.18212503071462227
10,70,0.5770230601186523,1.754000910999502,0.21410398705847355,0.7334307206945958,0.30272659604317165,0.03289869187445953,0.5956549294679505,1.6897116019480731,0.19280997679894832
10,71,1.3160877582150152,1.4861699327009992,0.35195697282053273,0.8760918156252852,1.2286046906215309,0.29549384199863254,1.3959052799690128,1.4975408627556692,0.3904199389519992
10,72,1.7206856346548394,1.882868663030599,0.11534219509240394,0.9623057643546179,1.569268328215314,0.3386686261495306,1.688828219036099,1.9163339292061958,0.10383850075670656
10,73,1.0996130455213433,1.4868808198102863,0.4302289031900748,0.8368525567761976,0.9780937706073429,0.1938226624754789,1.1486003625914785,1.4157771480858254,0.38920780790523823
10,74,0.9638081261381822,1.4094717205875265,0.3679804852351306,0.7955093418187211,0.7574971212692279,0.17125331698253346,0.9238366054090521,1.3330046221508256,0.34756067321881434
10,75,0.7679941374580783,1.1774771513142308,0.4154510845558044,0.7118314387886036,0.6276698251173473,0.1972535867617608,0.8120937134166537,1.1408083108585512,0.3655827869114058
10,76,0.5091782630966301,1.1143303567997682,0.23660313823427082,0.6381613589513764,0.3008929776078994,0.1137400926413571,0.5666067308488805,1.144871965056262,0.2845776137198719
10,77,0.5594094830383298,0.8920068737734101,0.4351751997540435,0.6222236180189823,0.5209335817173588,0.27455571935952666,0.5768987190740138,0.8999859621627971,0.4176914551711844
10,78,1.5276923234502355,0.9595649084125215,0.11294871405027358,0.8124364454273706,1.6327580893984208,1.368438913986134,1.4352165084480577,0.905960877824357,0.08660043059352067
10,79,0.7572340162218547,1.133083631311621,0.2605769727013124,0.7022446076443608,0.46527101895651557,0.21778498039460856,0.7679469647980831,1.0854045535933263,0.21670111358622018
10,80,1.5537897037720538,1.2886609266723783,0.30508257099424246,0.8810391986120405,1.7328105445647048,0.6386797236078967,1.4995794164685903,1.340523666243577,0.32203581321694175
10,81,1.076067730159711,0.6246146500960974,0.3950591120393969,0.6619794159983033,0.995619763026457,2.779456745709743,1.0551980329125465,0.5617782692867458,0.36231528482913594
10,82,0.5583586008753267,0.7091177578328971,0.10397598610576493,0.5977122925231868,0.1898945991947072,0.5663457145606177,0.5578334381818519,0.6842824722976136,0.12832642099681782
10,83,1.969811497251252,1.454752171932396,0.3855512239895048,0.9461188527301163,2.765353601284856,0.8884443492246283,2.0329919836634662,1.372607382124272,0.36765415014021374
10,84,1.7022771832460741,1.1395312207321782,0.4486491959487158,0.8743299496227925,2.352438572864461,1.0925976977456604,1.718278956060019,1.151336894891781,0.4547470554112181
10,85,0.9099820695847878,1.417987655476631,0.3106414427079863,0.7842052975979531,0.6425782286887738,0.15007041601372026,0.8171100505211736,1.3299609717657794,0.34997169292634134
10,86,1.760629698641209,0.8907797501608328,0.2076084615964069,0.8275458747679311,2.4872567128128154,2.2919562040027635,1.7727576453057114,0.9125595008787756,0.2547909262905494
10,87,0.9342953683984875,0.627425665847369,0.3616152468291467,0.6424929802941933,0.7581028174224274,2.1306975607414844,0.9450358934256101,0.5360848138698978,0.39475703675507856
10,88,1.483293277738273,1.8161344236431807,0.27911679107938575,0.9366633618574949,1.3371098451758807,0.24842134007310154,1.4482700080154463,1.7468253443651767,0.30197783121525806
10,89,0.788785071398663,1.0152827859915414,0.137702384636385,0.6901541162434252,0.3707614866944573,0.3338092491941867,0.7075393446762961,1.0032887321788382,0.1395199262241748
10,90,0.6819335157618946,1.1017568539247664,0.3236506001125062,0.6794673251192218,0.47515097103362247,0.1981971620577498,0.759121265629915,1.1859600160257517,0.3641784979823026
10,91,1.5857318179906927,0.7482782703502661,0.329763183788475,0.7661268105466673,2.1183703728968704,3.12141100220376,1.5906947287591184,0.68186625301133,0.3398079995528925
10,92,0.882799996006528,1.190661159776411,0.26795004190073457,0.7409890803307336,0.5834242204427884,0.24444447929291982,0.858921606672034,1.1316661768871368,0.22660801851463466
10,93,1.1046127471140317,0.9897694356326903,0.4485345557556518,0.7490048674353688,1.0624716791054114,0.6618212087786314,1.1437688189700101,0.9735918041591706,0.41975459067148185
10,94,1.5305496213896694,1.3216638772494627,0.18755355591444756,0.8831776688047267,1.545879496715357,0.5772888722192098,1.6039098320353669,1.2640371524658134,0.16216062265262693
10,95,1.8294464217069661,1.318008878516273,0.38401953761459506,0.9176793935454111,2.5052804988245088,0.9193422425592518,1.9202841360947447,1.2972590737295198,0.40430739164769114
10,96,0.7215141613146363,1.083374071759898,0.12118006045962271,0.6860398683909008,0.2999717386515883,0.23119276108120462,0.7490963942887094,1.1347069282067543,0.08150932221280315
10,97,0.5238850276444742,1.27256954182071,0.3428433755334085,0.6607593865744436,0.4121854428063928,0.07804599411060517,0.5613014169069646,1.1900710289499208,0.3548905362211235
10,98,1.348751924260474,0.795751258986406,0.49562240144878744,0.7452184796685174,1.6167886397623343,1.9044816781354705,1.4025723229458027,0.8141290539532228,0.5126605298189748
10,99,0.7384517279974474,1.8394662101296206,0.2874990457880356,0.7954925376433926,0.46269695579796644,0.04522676208181879,0.696284273890127,1.7798904315464745,0.31052872566339174
10,100,1.692307766571407,0.5001159604170402,0.11020171665115056,0.699800937641875,2.3985150873536436,12.6903846397611,1.6188063830425146,0.5553179243554849,0.09777908721439493
10,101,1.9542873179636755,0.8936677798993773,0.49767739203130146,0.851508733138308,3.5021402694518087,2.86979859642884,1.9112832493151057,0.9484953376768372,0.47632028534949555
10,102,0.9885363876827602,1.3317264060149214,0.3375668077761226,0.788592141644657,0.76109741988524,0.21364530866047304,1.017748924689804,1.2472537305584046,0.29967899915190055
10,103,0.7605188174319383,0.7130524545660388,0.3207696575318948,0.6323449248314429,0.535471482773743,0.977440253405918,0.7305884790204016,0.6984151033944488,0.34128411255447505
10,104,0.5137093892851862,1.516306066789938,0.37163049433702966,0.6854517577815491,0.4361824024584821,0.0427811216860628,0.5353243647810823,1.4616696245017051,0.3240312944293592
10,105,1.906851045297881,0.6832693298365752,0.34406091841643927,0.7863214399960711,3.3914329467872495,5.887658502907692,1.8463371228626728,0.6111987854991636,0.3478205481396881
10,106,0.8516766289642749,1.5321446678277482,0.11736552744087364,0.7866571147605523,0.3887858776916625,0.10416282689388959,0.8434475698934067,1.4876490236472444,0.09122264572138475
10,107,0.8836873248109054,1.2430818168525368,0.382477084845668,0.7499781287223749,0.6965493204922616,0.213646084964957,0.7945897284229175,1.155332639911102,0.34155259637258006
10,108,1.8811019704739036,1.5460259894576165,0.39081650341127283,0.9482519033078342,2.44273461236844,0.6817065655189865,1.9224861024936633,1.6231905373451458,0.40086199391583055
10,109,0.5921912066867993,1.2533797330426504,0.27263126355673284,0.6774855879899176,0.37195071909261446,0.10180958864999569,0.6726604492270589,1.3430731542124674,0.2937767845134731
10,110,1.5415718033191042,1.3531983715779143,0.13534136655172763,0.8895401418083183,1.5035371995398266,0.5541932053415705,1.5107619516274098,1.323987596853115,0.10026286582973792
10,111,1.9746853085812561,1.1821844633424086,0.25115613361161776,0.9116896476225987,2.9670355572877063,1.4545660679940702,1.9330460478053042,1.196795629373228,0.22678405707542088
10,112,1.05944186865556,1.0084925668211906,0.24548326431012124,0.7442999909503185,0.7892780126550596,0.5777157789580761,1.1497522353866718,0.9859350517187542,0.28336383531570625
10,113,1.8998192776712435,0.6226949152977579,0.4228290918285055,0.7654881839194871,3.5005161145956287,7.777221689377137,1.8682347666026908,0.6121633851496388,0.43907295764647747
10,114,1.0084703697569386,1.6127218672133699,0.2060745346568866,0.8356734359445508,0.6294383926685514,0.12761292781618422,1.0807109987348058,1.531136779355667,0.23839906771472508
10,115,1.0227505383073718,0.9598665338624891,0.1953667726921649,0.7274461991274296,0.6910877106784887,0.6344864740756123,0.9597200043177764,0.9481887563119925,0.22595970703375723
10,116,0.7922393488663755,1.9085832107125313,0.16950402973281148,0.8193655166511812,0.3795526031562658,0.04692496667427438,0.8507391908895338,1.8430524604800294,0.1348587667098731
10,117,1.1024648495489966,1.4074329027709815,0.44686713621499086,0.8251512377419933,1.0084543491903326,0.2274382303657161,1.1539768758824787,1.3689778521380696,0.4255221836035069
10,118,0.8351500822561246,1.656700115843241,0.40523321695098924,0.7995674700720584,0.6574708028274902,0.079204415297754,0.8073716633651454,1.7470336673083715,0.3812584875777811
10,119,1.2607059674805292,1.8910745704170193,0.3882024418922615,0.9156059353827964,1.0868058489225603,0.1467530299229827,1.2367650806805646,1.8138483656516013,0.4018277035044402
10,120,1.416530271282953,1.3704462442516883,0.21629600739501656,0.8744925427824601,1.3129329814543071,0.43510149603412424,1.3460392471649385,1.3084782166094187,0.19852014245286767
10,121,0.9514928186721335,1.2750411360224652,0.32410989384702715,0.7708633348822694,0.7087610570567935,0.22663971002869251,0.97118554806064,1.1884221893857816,0.28959028012852717
10,122,1.0834205638601855,0.8321472123229554,0.2808924558558141,0.7112710869554894,0.8769168687653911,1.1128942125864014,1.0225395491061118,0.7928735727044017,0.25413817268218
10,123,0.5099368970177052,1.3625415893128163,0.49987386600672123,0.6670361307424034,0.5636302273895397,0.05967427824788503,0.44648304845564046,1.415083648633281,0.5149184198134802
10,124,1.7663459989145747,1.4932755416025607,0.2816205544782825,0.933245169382033,2.0920238468624057,0.6248748419155019,1.6905371893836414,1.4729360175586494,0.3206988298014102
10,125,1.7532709296189233,1.5036634711544266,0.3670568105577655,0.9331633979483474,2.138100040144187,0.6027864658720374,1.7726543469151683,1.5300272812223314,0.36927642521139564
10,126,0.8671284050321869,1.1883664820210562,0.4644663522327719,0.737006294058359,0.764386959646231,0.23807341054845244,0.845238713248212,1.2635796619298836,0.42215717944843417
10,127,1.099835592304887,1.9664091306771883,0.41655455276293507,0.896852069105907,0.9048023610966321,0.09373700124292521,1.1692208351827629,1.9081372180312826,0.3875695654752595
10,128,1.5546687518634912,1.97953703683893,0.2636185410038516,0.9559560682799441,1.3770541412720312,0.23023691522719741,1.4800870587503743,1.933181946651082,0.2711969460650458
10,129,1.4778665598610095,1.8719915928066282,0.1582872458058478,0.9408414649536321,1.1869641360012004,0.22923674482079362,1.3861296535497394,1.8981046697607384,0.1352282073280609
10,130,0.61243400753921,1.3539860777532853,0.39930247897351656,0.696191483563013,0.5079987248942174,0.08415323271227117,0.5642013158431866,1.381081928070236,0.35806028849166915
10,131,1.231303134094201,1.8174015568378394,0.2693605291809045,0.9035905615276997,0.942724803400915,0.1517474636011754,1.1790305801588112,1.8725950353276077,0.30679850968025046
10,132,1.0023324533186981,1.0179434058528858,0.19041187536845863,0.7350344811615769,0.6543515647111166,0.507060045987814,0.925582193482154,1.0899023837641497,0.16172570081427218
10,133,0.7467326943406127,1.5133547012851827,0.3469593884624452,0.7558520816687101,0.5355015810893364,0.08419059727887795,0.7710248663146964,1.520868427843242,0.359511597128334
10,134,0.6518382884075595,0.5406034608244663,0.32043649218673764,0.5871960662630351,0.4575018804652492,1.7716153133402712,0.5927599279738502,0.5331986417669482,0.2722551207427347
10,135,0.7055546551553978,1.6302602907410915,0.2273570695452295,0.7595543379491773,0.3858692573801963,0.059979059853817004,0.6326822859430895,1.6271983635125125,0.2574582729765916
10,136,1.4230849906368341,0.9150661248397076,0.2702818910412482,0.7862078418284307,1.5371188423643098,1.3652017445725249,1.5103312133059654,0.8838474888677772,0.31816966745613134
10,137,0.7249144886208326,1.574490187581328,0.4098097647228498,0.7579312212992131,0.5819837418889907,0.07035750060759334,0.8008155049668746,1.6626240947545705,0.3855882923787739
10,138,0.8554790675708728,0.6122677719543111,0.3739037836301037,0.6280317596499714,0.6799768291234399,1.967087345562881,0.7796995986199029,0.5672853088294472,0.3721963592550427
10,139,1.590379997630424,0.8037627872167057,0.45572023231236813,0.7821582594701548,2.2315309709397564,2.5180064136864937,1.546221999811208,0.8679391214612648,0.487409643660248
10,140,0.6440503391083922,0.7005372028033121,0.21611753041399445,0.6109200435751652,0.3474730872257692,0.7651085630553515,0.6623104647498919,0.679690612140631,0.2539546705646549
10,141,1.3717646986755871,1.8143783716286164,0.44899438051274243,0.9233600101153767,1.3271494507680537,0.20221803740758876,1.4284155285639273,1.7828891327709835,0.4373718462696466
10,142,1.0960502483777124,1.8884223168954617,0.44097101109021974,0.8879336335162433,0.9345415573204157,0.10266514810739619,1.1577628563221278,1.8376752531054539,0.48569841074039966
10,143,1.7058352060862179,1.7450779825560603,0.25736776338862916,0.9515156680453231,1.7631498584446887,0.395876769488175,1.7693491018694385,1.819991870190324,0.2704374948913819
10,144,1.2960257424805253,1.9738069672583805,0.28633518360083354,0.9281161083444742,1.0149770857550158,0.14274357674106897,1.3099123349503228,2.0269510383980416,0.2959027059985082
10,145,1.0879015769125342,1.868190697784889,0.4982759259289634,0.8841578996336469,0.9850167478698233,0.10350988451594997,1.0414489522287609,1.9546103585404306,0.4790017330531447
10,146,0.521538242187201,1.9633629336928093,0.4036013431532376,0.7357449626621712,0.4689210380313056,0.019119763192744634,0.446524237278695,1.9328986238311394,0.35518459525271295
10,147,0.9183149297808239,0.5185340118205669,0.29857051698058,0.6168448475367181,0.6786247761931744,3.799130510067792,0.8669657864269632,0.42221946092417556,0.29015729701128984
10,148,1.4222988869682707,1.9485767615964869,0.4344066530619385,0.9411138698015021,1.3503000551809525,0.18848214100285998,1.3710155927367358,1.93054795390992,0.46922950708082967
10,149,0.9921649173592473,1.7669691779847245,0.437207639830566,0.8523465008524542,0.8297971737052137,0.09580729329375466,0.9079656012193924,1.7341589895210623,0.4574188347690833
10,150,1.3346433081403868,1.1860550713750868,0.43538233198174225,0.829623383354308,1.4254698380120379,0.5588700947925374,1.2460606096739884,1.2504529501909962,0.41325561927401167
10,151,1.233369895644275,0.6733564796749087,0.19019470626861176,0.6964601367857266,1.077853544924354,2.7739019287857283,1.2485689303515342,0.7131716405933711,0.1465536366797074
10,152,1.4246048298008502,0.9891496683649768,0.445722798373259,0.8036314306057719,1.6916811816836281,1.083509924031628,1.4356143640384862,0.9586352861151314,0.4230824239300061
10,153,0.7507412018609658,1.182904350983799,0.14983377289355615,0.7084886368788849,0.3485087899135555,0.18666720572516746,0.7416887153987237,1.137173436216722,0.17551152764496447
10,154,1.5831114941995876,1.5034544306594961,0.22058626548688254,0.9152999776298666,1.6051872571539536,0.4600283722242003,1.6018354714355316,1.4043089567406257,0.17722489131640462
10,155,0.6334079540163922,1.52717166022601,0.30174257144656613,0.7245855289591164,0.4197449969454043,0.060609314175595404,0.5809340437203651,1.5473603667036482,0.3201072755571486
10,156,1.9502728835623242,1.9232182233332997,0.24584654538028872,0.9770405906206908,2.13274065633855,0.44443467593429986,1.884925191329029,1.951724947097453,0.28565404684758317
10,157,1.512163849267694,1.3670486868770473,0.16805356306234842,0.8876742396667425,1.464966015106318,0.5147835151396016,1.4726171132857138,1.356505909300707,0.18498383155632386
10,158,1.060435537673443,0.6476900400499374,0.36478298843626,0.6652621612533273,0.938641400281232,2.4089501087637646,1.0046686909150115,0.5729772896005773,0.31613205436218555
10,159,1.4407437839783597,1.120117737098121,0.2339462587129425,0.8339386675790973,1.4716210355305517,0.7760914614679464,1.4031969872922463,1.1425636558857242,0.24738145268186706
10,160,1.9351783223307493,0.9524367039023173,0.2959736282285379,0.8633190404492798,3.153064224108217,2.3680863353852417,1.9124005428162287,0.8994686052702241,0.24742246041226146
10,161,1.7167876468237688,0.9714691181778858,0.493826291443192,0.8412831089540439,2.564677757983829,1.7019440550521414,1.7519282564885177,1.0317393251625533,0.4651286243230951
10,162,0.6076795434099431,1.000689099728394,0.16394637308370724,0.6475068755606398,0.2728123875864003,0.22042984531927776,0.6532184259362686,0.9358336316715233,0.17113896351114144
10,163,1.1575872959217504,0.8815988868811565,0.2980629828258397,0.7350753707433982,1.0126803985632404,1.0410799351563111,1.1144859484108816,0.9073033246628084,0.32287400374440955
10,164,0.811797120934221,0.7106413889615406,0.18252547643982822,0.6403530095833209,0.4428387063527235,1.1108404911062215,0.757224380146068,0.7594205075455827,0.22965606220443893
10,165,1.0447289162280198,1.0025906042504227,0.11496724353931263,0.7402821206887887,0.6381278714786961,0.573759266017343,1.036963182884727,1.0847940991924014,0.15939470858817045
10,166,1.311782223396564,1.5275291133051792,0.45643863409991736,0.8811939624420623,1.3152741492589954,0.27341536215084344,1.40714729565211,1.613594301987039,0.42994637860820795
